gfx,cu_num,M,N,K,q_dtype_w,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,32768,3584,7168,torch.float8_e4m3fn,flydsl,1000025,0,574.609,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,2930.04,862.24,0.0
gfx950,256,1,6400,7168,torch.float8_e4m3fn,flydsl,2330,0,9.328,flydsl_bpreshuflle_16x32x1024_F8_F8_B16_0x1x0x2_default,9.84,4920.15,0.0
gfx950,256,2,6400,7168,torch.float8_e4m3fn,flydsl,2390,0,9.3897,flydsl_bpreshuflle_16x32x1024_F8_F8_B16_0x1x0x1_default,19.54,4889.95,0.0
gfx950,256,4,6400,7168,torch.float8_e4m3fn,flydsl,2330,0,9.367,flydsl_bpreshuflle_16x32x1024_F8_F8_B16_0x1x0x2_default,39.18,4906.06,0.0
gfx950,256,8,6400,7168,torch.float8_e4m3fn,flydsl,2330,0,9.4089,flydsl_bpreshuflle_16x32x1024_F8_F8_B16_0x1x0x2_default,78.01,4892.7,0.0
gfx950,256,16,6400,7168,torch.float8_e4m3fn,flydsl,2406,0,9.9609,flydsl_bpreshuflle_16x32x1024_F8_F8_B16_0x2x0x1_default,147.38,4637.6,0.0
gfx950,256,32,6400,7168,torch.float8_e4m3fn,flydsl,2331,0,12.0626,flydsl_bpreshuflle_32x32x1024_F8_F8_B16_0x1x0x2_default,243.4,3856.07,0.0
gfx950,256,64,6400,7168,torch.float8_e4m3fn,flydsl,1117,0,14.7136,flydsl_bpreshuflle_32x64x512_F8_F8_B16_1x4x4x2_default,399.09,3204.73,0.0
gfx950,256,128,6400,7168,torch.float8_e4m3fn,ck,114,0,21.0686,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,557.42,2298.73,0.0
gfx950,256,256,6400,7168,torch.float8_e4m3fn,flydsl,700,0,26.816,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x2x4x2_default,875.9,1901.37,0.0
gfx950,256,512,6400,7168,torch.float8_e4m3fn,flydsl,234,0,37.0845,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x0x4x2_default,1266.73,1512.73,0.0
gfx950,256,1024,6400,7168,torch.float8_e4m3fn,flydsl,237,0,56.795,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x0x4x2_default,1654.24,1167.75,0.0
gfx950,256,2048,6400,7168,torch.float8_e4m3fn,flydsl,1000028,0,83.2742,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,2256.46,1041.98,0.0
gfx950,256,4096,6400,7168,torch.float8_e4m3fn,flydsl,1000025,0,157.407,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,2387.5,811.04,0.0
gfx950,256,8192,6400,7168,torch.float8_e4m3fn,flydsl,1000026,0,294.7446,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x8,2550.07,710.63,0.0
gfx950,256,16384,6400,7168,torch.float8_e4m3fn,flydsl,1000025,0,542.5117,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,2770.89,687.6,0.0
gfx950,256,32768,6400,7168,torch.float8_e4m3fn,flydsl,1000028,0,1050.5652,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,2861.77,666.49,0.0
gfx950,256,1,7168,768,torch.float8_e4m3fn,flydsl,1652,0,4.3118,flydsl_bpreshuflle_16x64x256_F8_F8_B16_0x2x0x1_default,2.55,1280.24,0.0
gfx950,256,1,7168,1024,torch.float8_e4m3fn,flydsl,2346,0,4.3457,flydsl_bpreshuflle_16x32x1024_F8_F8_B16_0x2x0x2_default,3.38,1692.57,0.0
gfx950,256,1,7168,1536,torch.float8_e4m3fn,flydsl,849,0,5.005,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x3x0x2_default,4.4,2202.98,0.0
gfx950,256,1,7168,1792,torch.float8_e4m3fn,flydsl,960,0,6.197,flydsl_bpreshuflle_16x64x256_F8_F8_B16_0x4x0x2_default,4.15,2075.39,0.0
gfx950,256,1,7168,4224,torch.float8_e4m3fn,ck,9,0,17.7187,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,3.42,1709.84,0.0
gfx950,256,2,7168,768,torch.float8_e4m3fn,flydsl,1404,0,4.3292,flydsl_bpreshuflle_16x64x256_F8_F8_B16_0x1x0x1_default,5.09,1278.58,0.0
gfx950,256,2,7168,1024,torch.float8_e4m3fn,flydsl,125,0,4.3279,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x0x0x2_default,6.78,1703.08,0.0
gfx950,256,2,7168,1536,torch.float8_e4m3fn,flydsl,497,0,5.1133,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x2x0x2_default,8.61,2159.43,0.0
gfx950,256,2,7168,1792,torch.float8_e4m3fn,flydsl,0,0,6.8101,flydsl_bpreshuflle_16x64x256_F8_F8_B16_0x0x0x2_default,7.54,1890.91,0.0
gfx950,256,2,7168,4224,torch.float8_e4m3fn,ck,9,0,17.7552,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,6.82,1707.37,0.0
gfx950,256,4,7168,768,torch.float8_e4m3fn,flydsl,1156,0,4.854,flydsl_bpreshuflle_16x64x256_F8_F8_B16_0x0x0x1_default,9.07,1146.57,0.0
gfx950,256,4,7168,1024,torch.float8_e4m3fn,flydsl,2346,0,4.335,flydsl_bpreshuflle_16x32x1024_F8_F8_B16_0x2x0x2_default,13.55,1707.38,0.0
gfx950,256,4,7168,1536,torch.float8_e4m3fn,flydsl,1,0,5.0293,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x0x0x2_default,17.51,2201.8,0.0
gfx950,256,4,7168,1792,torch.float8_e4m3fn,flydsl,496,0,6.7351,flydsl_bpreshuflle_16x64x256_F8_F8_B16_0x2x0x2_default,15.26,1916.76,0.0
gfx950,256,4,7168,4224,torch.float8_e4m3fn,ck,9,0,17.8827,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,13.54,1697.28,0.0
gfx950,256,8,7168,768,torch.float8_e4m3fn,flydsl,1652,0,4.4118,flydsl_bpreshuflle_16x64x256_F8_F8_B16_0x2x0x1_default,19.96,1275.18,0.0
gfx950,256,8,7168,1024,torch.float8_e4m3fn,flydsl,849,0,4.7923,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x3x0x2_default,24.51,1557.27,0.0
gfx950,256,8,7168,1536,torch.float8_e4m3fn,flydsl,961,0,5.0859,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x4x0x2_default,34.64,2189.78,0.0
gfx950,256,8,7168,1792,torch.float8_e4m3fn,flydsl,496,0,6.2456,flydsl_bpreshuflle_16x64x256_F8_F8_B16_0x2x0x2_default,32.91,2077.32,0.0
gfx950,256,8,7168,4224,torch.float8_e4m3fn,ck,9,0,17.5696,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,27.57,1731.75,0.0
gfx950,256,16,7168,768,torch.float8_e4m3fn,flydsl,1156,0,4.9038,flydsl_bpreshuflle_16x64x256_F8_F8_B16_0x0x0x1_default,35.92,1171.88,0.0
gfx950,256,16,7168,1024,torch.float8_e4m3fn,flydsl,849,0,4.3627,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x3x0x2_default,53.84,1738.78,0.0
gfx950,256,16,7168,1536,torch.float8_e4m3fn,flydsl,849,0,5.8241,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x3x0x2_default,60.49,1934.03,0.0
gfx950,256,16,7168,1792,torch.float8_e4m3fn,flydsl,496,0,6.3667,flydsl_bpreshuflle_16x64x256_F8_F8_B16_0x2x0x2_default,64.56,2058.07,0.0
gfx950,256,16,7168,4224,torch.float8_e4m3fn,ck,9,0,17.963,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,53.94,1702.09,0.0
gfx950,256,32,7168,768,torch.float8_e4m3fn,flydsl,257,0,4.4742,flydsl_bpreshuflle_32x64x256_F8_F8_B16_0x1x0x2_default,78.75,1338.42,0.0
gfx950,256,32,7168,1024,torch.float8_e4m3fn,flydsl,382,0,4.6722,flydsl_bpreshuflle_32x64x512_F8_F8_B16_1x1x0x2_default,100.54,1676.2,0.0
gfx950,256,32,7168,1536,torch.float8_e4m3fn,flydsl,677,0,5.9228,flydsl_bpreshuflle_16x64x512_F8_F8_B16_1x2x4x2_default,118.97,1944.68,0.0
gfx950,256,32,7168,1792,torch.float8_e4m3fn,flydsl,505,0,6.8166,flydsl_bpreshuflle_32x64x256_F8_F8_B16_0x2x0x2_default,120.6,1960.09,0.0
gfx950,256,32,7168,4224,torch.float8_e4m3fn,flydsl,624,3,11.1259,flydsl_bpreshuflle_32x64x128_F8_F8_B16_1x2x0x2_default_ks3,174.17,2774.75,0.0
gfx950,256,48,7168,1024,torch.float8_e4m3fn,flydsl,1221,0,5.3427,flydsl_bpreshuflle_16x128x512_F8_F8_B16_0x0x4x1_default,131.89,1511.84,0.0
gfx950,256,48,7168,1792,torch.float8_e4m3fn,ck,16,0,7.7143,a8w8_bpreshuffle_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,159.85,1765.45,0.0
gfx950,256,64,7168,768,torch.float8_e4m3fn,flydsl,969,0,4.4907,flydsl_bpreshuflle_32x64x256_F8_F8_B16_0x4x0x2_default,156.91,1441.13,0.0
gfx950,256,64,7168,1024,torch.float8_e4m3fn,flydsl,506,0,4.9732,flydsl_bpreshuflle_32x64x512_F8_F8_B16_0x2x0x2_default,188.92,1673.58,0.0
gfx950,256,64,7168,1536,torch.float8_e4m3fn,flydsl,802,0,5.8575,flydsl_bpreshuflle_32x64x512_F8_F8_B16_0x3x4x2_default,240.6,2053.07,0.0
gfx950,256,64,7168,1792,torch.float8_e4m3fn,flydsl,9,0,6.9433,flydsl_bpreshuflle_32x64x256_F8_F8_B16_0x0x0x2_default,236.8,1998.65,0.0
gfx950,256,64,7168,4224,torch.float8_e4m3fn,ck,76,0,19.4931,a8w8_bpreshuffle_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,198.82,1614.19,0.0
gfx950,256,128,7168,768,torch.float8_e4m3fn,flydsl,518,0,5.1348,flydsl_bpreshuflle_64x64x256_F8_F8_B16_0x2x0x2_default,274.46,1448.61,0.0
gfx950,256,128,7168,1024,torch.float8_e4m3fn,flydsl,982,0,5.7807,flydsl_bpreshuflle_64x64x256_F8_F8_B16_0x4x0x2_default,325.06,1609.86,0.0
gfx950,256,128,7168,1536,torch.float8_e4m3fn,flydsl,1129,0,6.9744,flydsl_bpreshuflle_64x64x256_F8_F8_B16_1x4x4x2_default,404.13,1869.93,0.0
gfx950,256,128,7168,1792,torch.float8_e4m3fn,flydsl,456,0,7.4518,flydsl_bpreshuflle_64x64x256_F8_F8_B16_1x1x4x2_default,441.28,2000.78,0.0
gfx950,256,128,7168,4224,torch.float8_e4m3fn,flydsl,442,0,19.9121,flydsl_bpreshuflle_32x64x128_F8_F8_B16_1x1x4x2_default,389.26,1639.87,0.0
gfx950,256,256,7168,768,torch.float8_e4m3fn,flydsl,294,0,6.5333,flydsl_bpreshuflle_128x64x256_F8_F8_B16_0x1x0x2_default,431.42,1434.44,0.0
gfx950,256,256,7168,1024,torch.float8_e4m3fn,flydsl,894,0,7.3967,flydsl_bpreshuflle_128x64x256_F8_F8_B16_1x3x0x2_default,508.08,1523.95,0.0
gfx950,256,256,7168,1536,torch.float8_e4m3fn,flydsl,480,0,9.1112,flydsl_bpreshuflle_128x64x256_F8_F8_B16_1x1x4x2_default,618.7,1654.37,0.0
gfx950,256,256,7168,1792,torch.float8_e4m3fn,flydsl,210,0,9.2353,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x0x4x2_default,712.12,1837.93,0.0
gfx950,256,256,7168,4224,torch.float8_e4m3fn,ck,77,0,22.5152,a8w8_bpreshuffle_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,688.52,1555.79,0.0
gfx950,256,512,7168,768,torch.float8_e4m3fn,flydsl,296,0,8.6416,flydsl_bpreshuflle_128x128x256_F8_F8_B16_0x1x0x2_default,652.33,1531.92,0.0
gfx950,256,512,7168,1024,torch.float8_e4m3fn,flydsl,952,0,9.7889,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x3x4x2_default,767.83,1553.22,0.0
gfx950,256,512,7168,1536,torch.float8_e4m3fn,flydsl,234,0,12.1092,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x0x4x2_default,931.05,1580.33,0.0
gfx950,256,512,7168,1792,torch.float8_e4m3fn,flydsl,482,0,13.1921,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x1x4x2_default,997.06,1599.64,0.0
gfx950,256,512,7168,4224,torch.float8_e4m3fn,ck,0,0,27.7061,a8w8_bpreshuffle_256x128x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1119.04,1435.8,0.0
gfx950,256,1024,7168,768,torch.float8_e4m3fn,flydsl,295,0,12.6068,flydsl_bpreshuflle_128x128x128_F8_F8_B16_0x1x0x2_default,894.3,1663.51,0.0
gfx950,256,1024,7168,1024,torch.float8_e4m3fn,flydsl,723,0,14.2733,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x2x4x2_default,1053.18,1616.21,0.0
gfx950,256,1024,7168,1536,torch.float8_e4m3fn,flydsl,482,0,17.6544,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x1x4x2_default,1277.22,1544.26,0.0
gfx950,256,1024,7168,1792,torch.float8_e4m3fn,flydsl,724,0,19.6428,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x2x4x2_default,1339.25,1494.7,0.0
gfx950,256,1024,7168,4224,torch.float8_e4m3fn,flydsl,723,0,38.0669,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x2x4x2_default,1628.94,1294.64,0.0
gfx950,256,2048,7168,768,torch.float8_e4m3fn,flydsl,486,0,19.0572,flydsl_bpreshuflle_160x192x128_F8_F8_B16_1x1x4x2_default,1183.21,1912.03,0.0
gfx950,256,2048,7168,1024,torch.float8_e4m3fn,flydsl,238,0,21.6076,flydsl_bpreshuflle_160x192x128_F8_F8_B16_1x0x4x2_default,1391.4,1795.54,0.0
gfx950,256,2048,7168,1536,torch.float8_e4m3fn,flydsl,493,0,28.9133,flydsl_bpreshuflle_256x128x128_F8_F8_B16_1x1x4x2_default,1559.74,1505.05,0.0
gfx950,256,2048,7168,1792,torch.float8_e4m3fn,flydsl,1000031,0,30.5344,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_3x4,1723.08,1502.41,0.0
gfx950,256,2048,7168,4224,torch.float8_e4m3fn,flydsl,1763,0,63.2452,flydsl_bpreshuflle_128x256x128_F8_F8_B16_0x2x4x1_default,1960.89,1079.74,0.0
gfx950,256,4096,7168,768,torch.float8_e4m3fn,flydsl,1763,0,34.7715,flydsl_bpreshuflle_128x256x128_F8_F8_B16_0x2x4x1_default,1296.96,1937.54,0.0
gfx950,256,4096,7168,1024,torch.float8_e4m3fn,flydsl,245,0,41.0887,flydsl_bpreshuflle_256x128x128_F8_F8_B16_1x0x4x2_default,1463.41,1709.83,0.0
gfx950,256,4096,7168,1536,torch.float8_e4m3fn,flydsl,486,0,56.7139,flydsl_bpreshuflle_160x192x128_F8_F8_B16_1x1x4x2_default,1590.34,1340.44,0.0
gfx950,256,4096,7168,1792,torch.float8_e4m3fn,flydsl,1000034,0,60.7073,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_4x4,1733.35,1299.77,0.0
gfx950,256,4096,7168,4224,torch.float8_e4m3fn,flydsl,421,0,126.4023,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x1x0x2_default,1962.26,840.96,0.0
gfx950,256,8192,7168,768,torch.float8_e4m3fn,flydsl,1883,0,62.6456,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x4x1_default,1439.75,2062.99,0.0
gfx950,256,8192,7168,1024,torch.float8_e4m3fn,flydsl,735,0,74.8183,flydsl_bpreshuflle_256x128x128_F8_F8_B16_1x2x4x2_default,1607.35,1779.9,0.0
gfx950,256,8192,7168,1536,torch.float8_e4m3fn,flydsl,727,0,98.4723,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x4x2_default,1831.87,1432.21,0.0
gfx950,256,8192,7168,1792,torch.float8_e4m3fn,flydsl,727,0,110.3423,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x4x2_default,1907.28,1313.78,0.0
gfx950,256,8192,7168,4224,torch.float8_e4m3fn,flydsl,607,0,204.8646,flydsl_bpreshuflle_128x256x128_F8_F8_B16_0x2x4x2_default,2421.45,889.96,0.0
gfx950,256,16384,7168,768,torch.float8_e4m3fn,flydsl,490,0,118.9028,flydsl_bpreshuflle_224x128x128_F8_F8_B16_1x1x4x2_default,1517.11,2127.53,0.0
gfx950,256,16384,7168,1024,torch.float8_e4m3fn,flydsl,1883,0,135.3198,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x4x1_default,1777.41,1913.97,0.0
gfx950,256,16384,7168,1536,torch.float8_e4m3fn,flydsl,730,0,196.3188,flydsl_bpreshuflle_192x128x128_F8_F8_B16_1x2x4x2_default,1837.71,1380.7,0.0
gfx950,256,16384,7168,1792,torch.float8_e4m3fn,flydsl,1000025,0,200.5727,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x4,2098.52,1381.48,0.0
gfx950,256,16384,7168,4224,torch.float8_e4m3fn,flydsl,607,0,398.2907,flydsl_bpreshuflle_128x256x128_F8_F8_B16_0x2x4x2_default,2490.99,839.5,0.0
gfx950,256,32768,7168,768,torch.float8_e4m3fn,flydsl,1883,0,219.3054,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x2x4x1_default,1645.09,2281.9,0.0
gfx950,256,32768,7168,1024,torch.float8_e4m3fn,flydsl,1763,0,261.5419,flydsl_bpreshuflle_128x256x128_F8_F8_B16_0x2x4x1_default,1839.23,1952.48,0.0
gfx950,256,32768,7168,1536,torch.float8_e4m3fn,flydsl,238,0,375.1325,flydsl_bpreshuflle_160x192x128_F8_F8_B16_1x0x4x2_default,1923.47,1415.78,0.0
gfx950,256,32768,7168,1792,torch.float8_e4m3fn,flydsl,1000028,0,386.6458,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_2x4,2177.22,1400.06,0.0
gfx950,256,32768,7168,4224,torch.float8_e4m3fn,flydsl,607,0,792.805,flydsl_bpreshuflle_128x256x128_F8_F8_B16_0x2x4x2_default,2502.85,805.31,0.0
gfx950,256,1,8448,7168,torch.float8_e4m3fn,flydsl,961,0,12.7982,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x4x0x2_default,9.46,4733.43,0.0
gfx950,256,2,8448,7168,torch.float8_e4m3fn,flydsl,497,0,13.5444,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x2x0x2_default,17.88,4474.42,0.0
gfx950,256,4,8448,7168,torch.float8_e4m3fn,flydsl,1,0,13.541,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x0x0x2_default,35.78,4479.1,0.0
gfx950,256,8,8448,7168,torch.float8_e4m3fn,flydsl,1,0,13.2129,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x0x0x2_default,73.33,4597.61,0.0
gfx950,256,16,8448,7168,torch.float8_e4m3fn,flydsl,1,0,13.324,flydsl_bpreshuflle_16x64x512_F8_F8_B16_0x0x0x2_default,145.43,4573.72,0.0
gfx950,256,32,8448,7168,torch.float8_e4m3fn,flydsl,10,0,15.3828,flydsl_bpreshuflle_32x64x512_F8_F8_B16_0x0x0x2_default,251.94,3986.62,0.0
gfx950,256,64,8448,7168,torch.float8_e4m3fn,flydsl,2341,0,19.8143,flydsl_bpreshuflle_32x32x512_F8_F8_B16_1x1x4x2_default,391.19,3133.87,0.0
gfx950,256,128,8448,7168,torch.float8_e4m3fn,flydsl,1240,0,24.2685,flydsl_bpreshuflle_64x64x256_F8_F8_B16_0x0x4x1_default,638.78,2622.14,0.0
gfx950,256,256,8448,7168,torch.float8_e4m3fn,flydsl,88,0,33.9665,flydsl_bpreshuflle_64x192x256_F8_F8_B16_0x0x4x2_default,912.79,1964.16,0.0
gfx950,256,512,8448,7168,torch.float8_e4m3fn,flydsl,954,0,48.1186,flydsl_bpreshuflle_128x192x256_F8_F8_B16_1x3x4x2_default,1288.66,1514.51,0.0
gfx950,256,1024,8448,7168,torch.float8_e4m3fn,cktile,89,0,73.6841,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x1_224x192x128_1x4x1_16x16x128_default,1683.09,1156.24,0.0
gfx950,256,2048,8448,7168,torch.float8_e4m3fn,flydsl,483,0,120.3638,flydsl_bpreshuflle_128x192x128_F8_F8_B16_1x1x4x2_default,2060.71,912.55,0.0
gfx950,256,4096,8448,7168,torch.float8_e4m3fn,flydsl,486,0,215.0272,flydsl_bpreshuflle_160x192x128_F8_F8_B16_1x1x4x2_default,2307.0,740.01,0.0
gfx950,256,8192,8448,7168,torch.float8_e4m3fn,flydsl,486,0,386.2542,flydsl_bpreshuflle_160x192x128_F8_F8_B16_1x1x4x2_default,2568.61,667.14,0.0
gfx950,256,16384,8448,7168,torch.float8_e4m3fn,flydsl,486,0,786.3962,flydsl_bpreshuflle_160x192x128_F8_F8_B16_1x1x4x2_default,2523.25,578.36,0.0
gfx950,256,32768,8448,7168,torch.float8_e4m3fn,ck,33,0,1519.8343,a8w8_bpreshuffle_256x256x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2611.17,558.67,0.0
gfx950,256,1088,576,7168,torch.float8_e4m3fn,cktile,151,0,17.7207,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_32x64x512_1x4x1_16x16x128_default,506.99,743.82,0.0
gfx950,256,1088,1536,128,torch.float8_e4m3fn,flydsl,8,0,3.7392,flydsl_bpreshuflle_32x64x128_F8_F8_B16_0x0x0x2_default,114.41,983.69,0.0
gfx950,256,1088,1536,1536,torch.float8_e4m3fn,flydsl,210,0,8.3705,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x0x4x2_default,613.32,880.81,0.0
gfx950,256,1088,1536,7168,torch.float8_e4m3fn,flydsl,928,0,24.9105,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x3x4x2_default,961.76,889.23,0.0
gfx950,256,1088,2048,512,torch.float8_e4m3fn,flydsl,700,0,6.4266,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x2x4x2_default,355.04,943.28,0.0
gfx950,256,1088,2176,7168,torch.float8_e4m3fn,cktile,125,0,32.2341,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x2_80x128x256_1x4x1_16x16x128_default,1052.93,872.72,0.0
gfx950,256,1088,2304,1536,torch.float8_e4m3fn,flydsl,212,0,10.4462,flydsl_bpreshuflle_64x192x256_F8_F8_B16_1x0x4x2_default,737.18,978.69,0.0
gfx950,256,1088,3072,512,torch.float8_e4m3fn,ck,77,0,7.2125,a8w8_bpreshuffle_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,474.53,1222.13,0.0
gfx950,256,1088,3584,7168,torch.float8_e4m3fn,flydsl,1242,0,41.5366,flydsl_bpreshuflle_64x128x256_F8_F8_B16_0x0x4x1_default,1345.84,994.01,0.0
gfx950,256,1088,6400,7168,torch.float8_e4m3fn,flydsl,1000002,0,58.3285,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_1x8,1711.42,1158.96,0.0
gfx950,256,1088,7168,768,torch.float8_e4m3fn,flydsl,461,0,13.1709,flydsl_bpreshuflle_64x256x128_F8_F8_B16_1x1x4x2_default,909.5,1665.66,0.0
gfx950,256,1088,7168,1024,torch.float8_e4m3fn,flydsl,703,0,14.7857,flydsl_bpreshuflle_64x256x128_F8_F8_B16_1x2x4x2_default,1080.23,1626.69,0.0
gfx950,256,1088,7168,1536,torch.float8_e4m3fn,flydsl,1494,0,18.7587,flydsl_bpreshuflle_64x256x256_F8_F8_B16_0x1x4x1_default,1277.16,1507.5,0.0
gfx950,256,1088,7168,1792,torch.float8_e4m3fn,flydsl,1246,0,20.7097,flydsl_bpreshuflle_64x256x256_F8_F8_B16_0x0x4x1_default,1349.65,1467.54,0.0
gfx950,256,1088,7168,4224,torch.float8_e4m3fn,flydsl,1000003,0,38.7902,flydsl_bpreshuffle_8w_128x256x128_F8_F8_B16_2x0,1698.47,1301.13,0.0
gfx950,256,1088,8448,7168,torch.float8_e4m3fn,flydsl,1000026,0,75.5792,flydsl_bpreshuffle_8w_256x256x128_F8_F8_B16_1x8,1743.45,1147.63,0.0
gfx950,256,1152,576,7168,torch.float8_e4m3fn,cktile,151,0,17.8043,a8w8_bpreshuffle_cktile_0x0x8x4x1x0x0x0x0x3_32x64x512_1x4x1_16x16x128_default,534.29,770.23,0.0
gfx950,256,1152,1536,128,torch.float8_e4m3fn,flydsl,8,0,4.273,flydsl_bpreshuflle_32x64x128_F8_F8_B16_0x0x0x2_default,106.01,908.73,0.0
gfx950,256,1152,1536,1536,torch.float8_e4m3fn,flydsl,396,0,8.315,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x1x0x2_default,653.74,922.15,0.0
gfx950,256,1152,1536,7168,torch.float8_e4m3fn,flydsl,700,0,24.2379,flydsl_bpreshuflle_64x128x256_F8_F8_B16_1x2x4x2_default,1046.59,940.94,0.0
gfx950,256,1152,2048,512,torch.float8_e4m3fn,flydsl,346,0,5.8953,flydsl_bpreshuflle_96x128x256_F8_F8_B16_0x1x4x2_default,409.8,1078.32,0.0
gfx950,256,1152,2176,7168,torch.float8_e4m3fn,flydsl,712,0,30.1012,flydsl_bpreshuflle_96x128x256_F8_F8_B16_1x2x4x2_default,1193.87,959.05,0.0
gfx950,256,1152,2304,1536,torch.float8_e4m3fn,flydsl,1143,0,9.922,flydsl_bpreshuflle_96x128x256_F8_F8_B16_1x4x4x2_default,821.78,1070.03,0.0
gfx950,256,1152,3072,512,torch.float8_e4m3fn,flydsl,523,0,7.2219,flydsl_bpreshuflle_64x256x128_F8_F8_B16_0x2x0x2_default,501.79,1279.52,0.0
gfx950,256,1152,3584,7168,torch.float8_e4m3fn,flydsl,952,0,38.2021,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x3x4x2_default,1549.39,1104.79,0.0
gfx950,256,1152,6400,7168,torch.float8_e4m3fn,flydsl,485,0,59.6244,flydsl_bpreshuflle_128x256x128_F8_F8_B16_1x1x4x2_default,1772.7,1155.2,0.0
gfx950,256,1152,7168,768,torch.float8_e4m3fn,flydsl,1390,0,13.1667,flydsl_bpreshuflle_128x128x256_F8_F8_B16_1x0x4x1_default,963.31,1739.6,0.0
gfx950,256,1152,7168,1024,torch.float8_e4m3fn,flydsl,723,0,14.9844,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x2x4x2_default,1128.6,1670.72,0.0
gfx950,256,1152,7168,1536,torch.float8_e4m3fn,flydsl,481,0,18.395,flydsl_bpreshuflle_128x128x128_F8_F8_B16_1x1x4x2_default,1379.02,1592.53,0.0
